code_length,num_lines,num_function_calls,num_variables,has_strcpy,has_strcat,has_sprintf,has_gets,has_memcpy,has_scanf,num_if,num_for,num_while,num_switch,num_pointers,label,file
384,26,5,3,0,0,0,0,0,0,1,0,0,0,3,0,train_8278
5089,252,50,6,0,0,0,0,0,0,10,0,4,1,15,0,train_8279
1884,124,21,3,0,0,0,0,0,0,8,2,0,1,4,0,train_8280
1453,100,19,2,0,0,0,0,0,0,6,0,0,0,11,0,train_8281
292,26,5,1,0,0,0,0,0,0,1,0,0,0,2,0,train_8282
121,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8283
606,54,8,4,0,0,0,0,0,0,2,0,0,0,6,0,train_8284
722,34,4,1,0,0,0,0,0,0,0,0,0,0,5,0,train_8285
2487,140,28,13,0,0,0,0,1,0,6,4,0,0,25,0,train_8286
730,46,14,4,0,0,0,0,0,0,4,0,0,0,1,0,train_8287
309,18,6,1,0,0,0,0,0,0,1,0,0,0,1,0,train_8288
14736,1132,107,3,0,0,0,0,0,0,2,0,0,30,65,0,train_8289
3396,196,35,2,0,0,0,0,0,0,1,10,0,1,15,0,train_8290
1466,90,16,1,0,0,0,0,0,0,1,2,0,0,5,0,train_8291
359,26,5,1,0,0,0,0,0,0,1,0,0,0,3,0,train_8292
431,32,12,1,0,0,0,0,0,0,2,0,0,0,2,0,train_8293
2312,130,16,2,0,0,0,0,0,0,2,1,0,1,3,0,train_8294
165,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,train_8295
431,36,11,2,0,0,0,0,0,0,2,0,0,0,2,0,train_8296
1095,118,11,1,0,0,0,0,0,0,8,0,0,1,1,0,train_8297
4189,246,43,6,0,0,0,0,0,0,8,0,0,0,10,0,train_8298
260,26,3,2,0,0,0,0,0,0,0,1,0,0,3,0,train_8299
857,42,9,1,0,0,0,0,0,0,0,0,0,0,4,0,train_8300
1805,146,38,5,0,0,0,0,0,0,15,0,1,0,4,0,train_8301
779,56,9,0,0,0,0,0,0,0,5,0,0,0,0,0,train_8302
1163,88,11,3,0,0,0,0,0,0,4,1,0,0,10,0,train_8303
1614,90,18,1,0,0,0,0,0,0,3,0,0,0,7,0,train_8304
213,14,4,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8305
141,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,train_8306
940,54,13,1,0,0,0,0,0,0,3,0,0,0,8,0,train_8307
7871,424,63,6,0,0,0,0,0,0,22,1,0,1,24,0,train_8308
444,30,7,1,0,0,0,0,0,0,1,0,0,0,6,0,train_8309
663,40,11,2,0,0,0,0,0,0,0,0,0,0,9,0,train_8310
604,30,8,2,0,0,0,0,0,0,1,0,0,0,6,0,train_8311
291,18,5,0,0,0,0,0,0,0,0,0,0,0,1,1,train_8312
1074,50,12,3,0,0,0,0,0,0,1,0,0,1,5,1,train_8313
1756,112,17,2,0,0,0,0,0,0,7,1,0,0,16,1,train_8314
664,62,8,4,0,0,0,0,0,0,2,1,0,0,3,0,train_8315
1005,70,11,2,0,0,0,0,0,0,3,0,0,1,3,1,train_8316
879,34,5,8,0,0,0,0,0,0,2,0,0,0,14,1,train_8317
4116,122,43,3,0,0,0,0,0,0,13,1,3,1,16,1,train_8318
1713,107,35,4,0,0,0,0,0,0,10,0,0,0,4,1,train_8319
1130,80,14,1,0,0,0,0,0,0,0,0,0,1,4,0,train_8320
2680,186,26,2,0,0,0,0,1,0,14,0,1,0,17,0,train_8321
4476,330,60,5,0,0,0,0,0,0,15,1,0,0,6,0,train_8322
1392,86,17,3,0,0,0,0,1,0,6,2,0,0,9,0,train_8323
2414,144,18,3,0,0,0,0,0,0,5,0,0,1,12,0,train_8324
672,52,6,1,0,0,0,0,0,0,2,0,1,0,2,0,train_8325
265,16,7,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8326
577,36,11,0,0,0,0,0,0,0,2,0,0,0,3,0,train_8327
918,52,13,2,0,0,0,0,0,0,3,1,0,0,4,0,train_8328
68,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train_8329
295,16,2,3,0,0,0,0,0,0,0,0,0,0,1,0,train_8330
521,42,7,5,0,0,0,0,0,0,1,0,0,0,2,0,train_8331
318,24,5,0,0,0,0,0,0,0,1,0,0,0,4,0,train_8332
442,28,5,3,0,0,0,0,0,0,1,1,0,0,4,0,train_8333
70,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8334
3576,224,35,5,0,0,0,0,0,0,14,1,0,0,27,0,train_8335
800,52,6,3,0,0,0,0,0,0,0,0,0,1,2,0,train_8336
485,52,6,4,0,0,0,0,0,0,5,0,0,0,0,0,train_8337
2782,174,26,4,0,0,0,0,0,0,4,3,0,1,10,0,train_8338
688,38,11,1,0,0,0,0,0,0,1,0,0,0,2,0,train_8339
2256,148,24,6,0,0,0,0,0,0,12,1,0,0,17,0,train_8340
1026,70,10,1,0,0,0,0,0,0,6,0,0,0,1,0,train_8341
687,44,15,2,0,0,0,0,0,0,0,0,0,0,1,0,train_8342
431,16,2,5,0,0,0,0,0,0,0,0,0,0,6,0,train_8343
968,72,15,1,0,0,0,0,0,0,4,0,0,0,7,1,train_8344
1319,68,17,2,0,0,0,0,0,0,0,2,0,0,12,1,train_8345
204,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,train_8346
158,10,3,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8347
2380,104,15,2,0,0,0,0,0,0,1,0,0,0,2,1,train_8348
773,48,6,2,0,0,0,0,0,0,2,0,0,0,6,0,train_8349
1484,84,9,2,0,0,0,0,0,0,2,0,0,0,5,0,train_8350
508,38,7,2,0,0,0,0,1,0,1,0,1,0,8,0,train_8351
561,40,13,3,0,0,0,0,0,0,1,1,0,0,3,0,train_8352
509,42,10,2,0,0,0,0,0,0,2,1,0,0,3,0,train_8353
928,72,17,3,0,0,0,0,0,0,7,1,0,0,5,1,train_8354
1528,109,12,3,0,0,0,0,0,0,3,0,0,1,11,1,train_8355
182,18,7,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8356
15750,678,106,38,0,0,0,0,1,0,36,24,0,0,87,1,train_8357
1852,110,19,6,0,0,0,0,0,0,3,4,0,1,6,0,train_8358
445,22,6,1,0,0,0,0,0,0,1,0,0,0,1,1,train_8359
345,14,2,6,0,0,0,0,0,0,0,0,0,0,4,1,train_8360
1235,78,15,5,0,0,0,0,0,0,3,3,0,0,1,0,train_8361
1318,80,21,2,0,0,0,0,0,0,4,1,0,0,5,1,train_8362
5303,398,60,8,0,0,0,0,1,0,17,5,0,2,26,1,train_8363
155,14,3,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8364
1484,90,25,1,0,0,0,0,0,0,7,1,0,0,7,1,train_8365
487,32,2,3,0,0,0,0,0,0,0,1,0,0,4,1,train_8366
2285,150,26,6,0,0,0,0,0,0,15,0,0,0,9,1,train_8367
14180,710,133,7,1,0,0,0,1,0,48,3,2,1,47,1,train_8368
468,38,14,2,0,0,0,0,0,0,0,2,0,0,0,1,train_8369
1139,52,10,11,0,0,0,0,0,0,2,4,0,0,3,1,train_8370
4205,248,52,3,0,0,0,0,0,0,0,13,0,0,28,1,train_8371
2361,128,20,3,0,0,0,0,0,0,8,0,1,1,5,1,train_8372
348,9,8,1,0,0,0,0,0,0,4,0,0,0,1,1,train_8373
374,26,9,1,0,0,0,0,0,0,1,0,0,0,1,1,train_8374
321,26,9,2,0,0,0,0,0,0,2,0,0,0,0,1,train_8375
3014,178,46,4,0,0,0,0,0,0,15,2,1,0,18,1,train_8376
320,14,4,3,0,0,0,0,0,0,1,1,0,0,6,0,train_8377
135,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8378
360,32,7,2,0,0,0,0,0,0,2,1,0,0,1,1,train_8379
355,26,6,3,0,0,0,0,0,0,1,0,0,0,2,1,train_8380
1998,112,13,4,0,0,0,0,0,0,2,0,1,1,19,1,train_8381
1103,88,18,4,0,0,0,0,0,0,4,1,0,0,4,1,train_8382
142,8,2,1,0,0,0,0,0,0,0,0,0,0,2,1,train_8383
2290,126,28,7,0,0,0,0,0,0,5,2,0,0,7,1,train_8384
614,36,5,1,0,0,0,0,0,0,1,0,0,0,5,0,train_8385
655,36,6,2,0,0,0,0,0,0,1,0,1,0,6,0,train_8386
1496,80,17,14,0,0,0,0,0,0,4,2,0,0,11,0,train_8387
296,20,6,0,0,0,0,0,0,0,0,0,0,0,4,0,train_8388
1488,64,19,3,0,0,0,0,0,0,2,0,0,0,12,0,train_8389
996,66,13,6,0,0,0,0,0,0,2,5,0,0,2,0,train_8390
2280,118,25,5,0,0,0,0,0,0,12,3,0,1,23,0,train_8391
740,34,5,6,0,0,0,0,0,0,2,0,0,0,2,0,train_8392
9243,574,62,6,0,0,0,0,0,0,42,0,0,1,27,1,train_8393
330,26,7,0,0,0,0,0,0,0,1,0,0,0,2,1,train_8394
973,64,10,6,0,0,0,0,0,0,3,1,0,0,4,0,train_8395
2056,154,25,2,0,0,0,0,0,0,6,0,0,1,12,1,train_8396
2875,116,16,5,0,0,0,0,0,0,5,2,2,0,4,1,train_8397
325,22,5,2,0,0,0,0,0,0,1,1,0,0,4,1,train_8398
1571,108,24,3,0,0,0,0,0,0,7,1,0,1,5,1,train_8399
5148,146,30,13,0,0,0,0,0,0,14,0,0,5,60,1,train_8400
2325,138,9,7,0,0,0,0,0,0,3,3,0,1,21,1,train_8401
438,18,5,2,0,0,0,0,0,0,2,0,0,0,1,1,train_8402
2603,114,20,3,0,0,0,0,0,0,13,0,0,0,7,1,train_8403
1201,68,10,4,0,0,0,0,0,0,0,0,0,1,12,1,train_8404
6829,330,43,24,0,0,0,0,0,0,16,14,0,0,43,1,train_8405
5258,290,45,9,0,0,0,0,0,0,11,4,1,1,30,1,train_8406
665,44,10,2,0,0,0,0,0,0,3,0,0,0,3,1,train_8407
142,14,3,2,0,0,0,0,0,0,0,0,0,0,1,1,train_8408
246,16,5,1,0,0,0,0,0,0,0,0,0,0,2,1,train_8409
7089,356,39,4,0,0,0,0,1,0,20,3,0,1,17,1,train_8410
2115,126,29,4,0,0,0,0,0,0,6,1,0,0,13,0,train_8411
189,24,4,2,0,0,0,0,0,0,0,0,0,0,2,0,train_8412
14896,780,131,45,0,0,0,0,0,0,50,23,0,0,157,0,train_8413
7789,318,89,7,0,0,0,0,1,0,10,3,0,0,30,0,train_8414
2086,134,24,4,0,0,0,0,0,0,7,0,0,0,7,0,train_8415
807,58,11,3,0,0,0,0,0,0,4,0,0,0,3,0,train_8416
1124,52,11,1,0,0,0,0,0,0,0,0,0,0,5,0,train_8417
5485,254,70,34,0,0,0,0,0,0,1,10,0,0,20,0,train_8418
1243,74,10,2,0,0,0,0,0,0,2,0,0,0,12,0,train_8419
650,36,10,3,0,0,0,0,0,0,3,0,0,0,3,0,train_8420
894,68,12,2,0,0,0,0,0,0,3,0,1,0,6,0,train_8421
5569,308,33,3,0,0,0,0,0,0,7,1,0,1,7,0,train_8422
124,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,train_8423
986,54,33,1,0,0,0,0,0,0,2,0,0,0,1,0,train_8424
5897,350,61,6,0,0,0,0,0,0,22,0,3,1,13,0,train_8425
535,42,13,2,0,0,0,0,0,0,2,0,0,0,1,0,train_8426
1528,96,25,4,0,0,0,0,0,0,7,0,1,0,3,0,train_8427
994,64,16,3,0,0,0,0,0,0,2,0,2,0,4,0,train_8428
3387,176,34,1,0,0,0,0,0,0,11,0,0,1,8,0,train_8429
387,26,4,1,0,0,0,0,0,0,1,0,0,0,5,0,train_8430
209,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8431
374,34,6,1,0,0,0,0,0,0,0,0,0,0,4,0,train_8432
2059,110,41,14,0,0,0,0,0,0,0,9,0,0,15,0,train_8433
121,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8434
238,16,3,1,0,0,0,0,0,0,0,0,0,0,4,1,train_8435
1886,110,17,4,0,0,0,0,0,0,7,0,0,0,8,1,train_8436
1260,60,22,1,0,0,0,0,0,0,1,0,0,0,8,1,train_8437
157,10,3,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8438
1502,114,20,4,0,0,0,0,0,0,6,0,0,1,2,1,train_8439
160,16,3,1,0,0,0,0,0,0,1,0,0,0,0,1,train_8440
675,42,8,3,0,0,0,0,0,0,2,1,1,0,2,1,train_8441
3428,164,23,3,0,0,0,0,0,0,6,0,0,0,7,1,train_8442
604,19,9,2,0,0,0,0,0,0,2,0,1,0,6,1,train_8443
983,64,18,4,0,0,0,0,0,0,1,1,0,0,11,0,train_8444
3923,222,23,2,0,0,0,0,0,0,4,1,0,1,4,0,train_8445
11503,255,114,11,0,0,0,0,0,0,43,1,0,1,22,1,train_8446
2790,166,25,2,0,0,0,0,0,0,5,1,0,0,5,1,train_8447
1064,58,13,4,0,0,0,0,0,0,4,0,1,0,2,1,train_8448
777,62,11,1,0,0,0,0,0,0,2,0,0,0,7,1,train_8449
1480,84,16,4,0,0,0,0,0,0,7,0,0,0,11,1,train_8450
514,34,5,2,0,0,0,0,0,0,2,0,0,0,1,1,train_8451
149,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8452
1772,94,17,3,0,0,0,0,0,0,3,1,1,0,6,0,train_8453
1145,78,16,0,0,0,0,0,0,0,3,0,0,0,7,0,train_8454
282,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,train_8455
120,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,train_8456
3380,188,47,5,0,0,0,0,0,0,8,1,0,0,4,0,train_8457
382,26,6,1,0,0,0,0,0,0,0,0,0,0,5,0,train_8458
284,18,4,1,0,0,0,0,0,0,1,0,0,0,1,0,train_8459
533,32,5,1,0,0,0,0,0,0,1,0,0,0,4,0,train_8460
1860,140,20,5,0,0,0,0,0,0,8,1,0,0,5,0,train_8461
2254,154,21,3,0,0,0,0,0,0,11,0,0,0,14,0,train_8462
140,8,2,0,0,0,0,0,0,0,0,0,0,0,2,0,train_8463
860,58,9,3,0,0,0,0,0,0,3,1,0,0,4,0,train_8464
374,22,2,1,0,0,0,0,0,0,1,0,0,0,2,0,train_8465
129,8,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8466
465,30,8,1,0,0,0,0,1,0,1,0,0,0,5,0,train_8467
10321,638,170,14,0,0,0,0,0,0,4,0,0,3,11,0,train_8468
610,36,6,2,0,0,0,0,0,0,1,0,0,0,5,0,train_8469
382,18,2,2,0,0,0,0,0,0,0,0,0,0,2,0,train_8470
1285,64,9,2,0,0,0,0,0,0,3,0,0,0,21,0,train_8471
524,44,8,2,0,0,0,0,0,0,2,0,0,0,6,0,train_8472
523,40,9,2,0,0,0,0,1,0,1,1,0,0,5,0,train_8473
1129,72,7,2,0,0,0,0,0,0,1,1,0,0,4,0,train_8474
6922,370,77,6,0,0,0,0,0,0,32,0,2,0,18,0,train_8475
2219,114,27,8,0,0,0,0,0,0,3,1,0,0,11,0,train_8476
444,26,6,1,0,0,0,0,0,0,1,0,0,0,5,0,train_8477
1214,76,14,3,0,0,0,0,0,0,4,0,0,0,5,0,train_8478
970,68,8,3,0,0,0,0,0,0,5,2,0,0,3,0,train_8479
1843,100,31,3,0,0,0,0,0,0,3,1,0,0,18,0,train_8480
2938,148,36,9,0,0,0,0,0,0,13,6,0,0,11,0,train_8481
2152,104,20,1,0,0,0,0,0,0,0,1,0,0,5,0,train_8482
6602,364,84,4,0,0,0,0,0,0,27,0,3,0,14,0,train_8483
528,34,3,4,0,0,0,0,0,0,0,2,0,0,4,0,train_8484
481,34,6,3,0,0,0,0,0,0,2,0,0,0,4,0,train_8485
3966,274,51,4,0,0,0,0,0,0,14,5,0,0,33,0,train_8486
794,62,8,2,0,0,0,0,0,0,3,0,0,0,6,0,train_8487
396,20,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8488
657,38,3,7,0,0,0,0,0,0,0,2,0,0,12,0,train_8489
1238,78,9,2,0,0,0,0,0,0,4,0,0,0,9,0,train_8490
1606,94,17,3,0,0,0,0,0,0,7,1,0,0,4,0,train_8491
13825,1162,126,3,0,0,0,0,0,0,2,0,0,31,41,0,train_8492
823,66,11,2,0,0,0,0,0,0,2,1,0,0,8,0,train_8493
95,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8494
777,62,11,2,0,0,0,0,0,0,3,0,0,0,4,0,train_8495
5675,344,90,5,0,0,0,0,0,0,27,0,0,0,27,0,train_8496
727,38,22,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8497
319,24,7,1,0,0,0,0,0,0,1,0,0,0,1,0,train_8498
1285,98,18,7,0,0,0,0,0,0,7,0,1,0,4,0,train_8499
1252,88,12,4,0,0,0,0,0,0,2,4,0,0,6,0,train_8500
1361,78,9,1,0,0,0,0,0,0,2,1,0,1,7,0,train_8501
2186,152,32,6,0,0,0,0,0,0,8,0,0,0,8,0,train_8502
694,38,8,0,0,0,0,0,0,0,0,0,0,0,3,0,train_8503
560,44,9,3,0,0,0,0,0,0,3,0,0,0,3,0,train_8504
2912,202,51,7,0,0,0,0,0,0,2,0,0,1,3,0,train_8505
938,68,12,1,0,0,0,0,0,0,4,1,0,0,5,0,train_8506
862,56,6,1,0,0,0,0,1,0,3,0,0,0,10,0,train_8507
1058,72,16,1,0,0,0,0,0,0,2,0,0,0,6,0,train_8508
1741,98,22,2,0,0,0,0,0,0,4,0,0,0,24,0,train_8509
638,40,8,2,0,0,0,0,0,0,3,0,0,0,5,1,train_8510
2003,136,26,1,0,0,0,0,0,0,0,0,0,1,3,1,train_8511
3515,158,36,8,0,0,0,0,0,0,12,1,0,0,16,1,train_8512
143,12,4,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8513
948,56,11,3,0,0,0,0,0,0,3,0,0,0,7,1,train_8514
441,15,8,1,0,0,0,0,0,0,0,1,0,0,2,1,train_8515
559,36,3,10,0,0,0,0,0,0,0,1,0,0,12,1,train_8516
578,28,8,1,0,0,0,0,0,0,0,0,0,0,4,1,train_8517
127,12,4,1,0,0,0,0,0,0,0,0,0,0,0,1,train_8518
2770,172,31,3,0,0,0,0,0,0,10,0,0,0,14,1,train_8519
734,54,9,5,0,0,0,0,0,0,2,1,1,0,3,1,train_8520
1837,105,15,3,0,0,0,0,0,0,6,1,0,0,11,1,train_8521
340,30,6,2,0,0,0,0,0,0,1,0,0,0,3,1,train_8522
1634,84,15,2,0,0,0,0,0,0,2,1,1,0,13,1,train_8523
674,52,8,2,0,0,0,0,0,0,2,0,0,0,2,1,train_8524
2635,158,28,3,0,0,0,0,0,0,6,3,0,0,12,1,train_8525
1009,54,17,1,0,0,0,0,0,0,2,0,0,0,5,1,train_8526
1410,88,12,1,0,0,0,0,0,0,0,0,0,0,10,1,train_8527
584,46,4,4,0,0,0,0,0,0,1,0,1,0,8,1,train_8528
2534,150,28,3,0,0,0,0,0,0,11,1,0,1,18,1,train_8529
429,32,7,2,0,0,0,0,1,0,1,1,0,0,3,1,train_8530
388,24,5,2,0,0,0,0,0,0,0,1,0,0,5,0,train_8531
6373,366,73,5,0,0,0,0,0,0,22,1,0,0,14,0,train_8532
999,74,12,1,0,0,0,0,0,0,0,2,0,0,8,0,train_8533
293,18,2,3,0,0,0,0,0,0,1,0,0,0,2,0,train_8534
2081,132,23,8,0,0,0,0,0,0,6,2,0,0,4,0,train_8535
3196,228,47,2,0,0,0,0,0,0,12,0,0,1,9,0,train_8536
868,56,7,2,0,0,0,0,0,0,0,1,1,0,7,0,train_8537
4564,190,40,10,0,0,0,0,0,0,11,2,0,0,12,0,train_8538
2856,160,18,2,0,0,0,0,0,0,8,0,0,2,1,0,train_8539
8252,326,73,3,0,0,0,0,0,0,25,2,0,1,7,0,train_8540
329,32,6,2,0,0,0,0,0,0,0,0,1,0,5,0,train_8541
683,56,5,2,0,0,0,0,0,0,0,0,0,0,2,0,train_8542
2704,132,27,4,0,0,0,0,0,0,7,0,1,1,9,0,train_8543
3065,160,43,2,0,0,0,0,1,0,4,1,0,0,9,1,train_8544
4441,234,41,4,0,0,0,0,0,0,12,2,1,0,23,1,train_8545
565,34,2,2,0,0,0,0,0,0,1,0,0,0,5,1,train_8546
379,24,5,1,0,0,0,0,0,0,1,0,0,0,2,1,train_8547
217,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,train_8548
795,40,13,2,0,0,0,0,0,0,3,1,0,0,2,1,train_8549
165,14,4,0,0,0,0,0,0,0,1,0,0,0,2,1,train_8550
537,48,3,1,0,0,0,0,0,0,1,0,0,0,1,1,train_8551
2206,102,35,3,0,0,0,0,0,0,2,6,0,0,7,1,train_8552
559,36,6,0,0,0,0,0,0,0,0,0,0,1,3,1,train_8553
13893,668,140,26,0,0,0,0,1,0,38,12,4,1,45,1,train_8554
529,38,8,2,0,0,0,0,0,0,3,0,0,0,5,1,train_8555
773,42,14,1,0,0,0,0,0,0,0,0,0,0,6,0,train_8556
2125,116,17,3,0,0,0,0,0,0,9,4,0,0,5,1,train_8557
746,50,11,0,0,0,0,0,0,0,2,0,0,0,6,1,train_8558
926,44,9,10,0,0,0,0,0,0,3,2,0,0,12,1,train_8559
1008,68,13,2,0,0,0,0,0,0,4,0,0,0,6,1,train_8560
323,10,5,1,0,0,0,0,0,0,0,0,0,0,1,1,train_8561
531,34,12,1,0,0,0,0,0,0,1,0,0,0,2,1,train_8562
1103,76,17,1,0,0,0,0,0,0,2,0,0,0,7,0,train_8563
1382,86,18,2,0,0,0,0,0,0,9,0,0,0,2,0,train_8564
1742,104,16,2,0,0,0,0,0,0,8,0,0,1,5,0,train_8565
2794,188,32,4,0,0,0,0,0,0,10,0,1,0,17,0,train_8566
3698,224,59,2,0,0,0,0,0,0,20,0,1,0,10,0,train_8567
369,26,5,0,0,0,0,0,0,0,0,0,0,0,0,1,train_8568
1754,42,20,5,0,0,0,0,1,0,8,4,0,0,12,1,train_8569
702,48,9,2,0,0,0,0,0,0,3,0,0,0,5,1,train_8570
606,44,3,0,0,0,0,0,0,0,2,0,0,0,2,1,train_8571
3801,188,38,5,0,0,0,0,0,0,16,4,0,0,17,0,train_8572
4602,324,40,7,0,0,0,0,0,0,20,8,0,0,26,0,train_8573
14938,630,138,2,0,0,0,0,0,0,65,4,1,0,28,0,train_8574
369,32,5,0,0,0,0,0,0,0,0,0,0,0,2,1,train_8575
570,40,9,1,0,0,0,0,0,0,1,0,0,0,8,1,train_8576
645,38,3,8,0,0,0,0,0,0,1,1,0,0,11,1,train_8577
8890,498,102,5,0,0,0,0,0,0,44,2,1,0,20,1,train_8578
914,60,29,3,0,0,0,0,0,0,0,1,0,0,5,1,train_8579
251,20,4,1,0,0,0,0,0,0,0,0,0,0,0,1,train_8580
1413,80,29,2,0,0,0,0,0,0,2,0,0,0,5,1,train_8581
903,56,13,1,0,0,0,0,0,0,3,0,1,0,5,1,train_8582
1635,102,26,6,0,0,0,0,0,0,3,0,3,0,5,1,train_8583
273,22,4,1,0,0,0,0,0,0,1,0,0,0,0,1,train_8584
1122,68,20,1,0,0,0,0,0,0,2,0,0,0,7,1,train_8585
733,50,3,2,0,0,0,0,0,0,1,1,0,0,5,1,train_8586
1165,96,36,1,0,0,0,0,0,0,1,0,0,0,5,1,train_8587
1599,94,16,2,0,0,0,0,1,0,5,1,2,0,6,1,train_8588
525,40,14,1,0,0,0,0,0,0,5,0,0,0,1,1,train_8589
971,56,4,1,0,0,0,0,0,0,0,0,0,0,4,1,train_8590
430,34,7,2,0,0,0,0,0,0,2,0,0,0,1,1,train_8591
834,48,9,3,0,0,0,0,0,0,0,0,0,0,2,1,train_8592
1753,107,20,2,0,0,0,0,0,0,6,0,1,0,9,1,train_8593
3574,190,43,6,0,0,0,0,0,0,9,8,0,1,17,1,train_8594
1494,134,13,15,0,0,0,0,0,0,9,2,1,0,20,1,train_8595
436,36,9,1,0,0,0,0,0,0,0,0,0,0,2,1,train_8596
2373,116,21,3,0,0,0,0,0,0,2,2,0,0,2,0,train_8597
133,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,train_8598
1682,118,16,4,0,0,0,0,0,0,4,0,0,0,5,0,train_8599
284,26,5,0,0,0,0,0,0,0,1,0,0,0,3,0,train_8600
202,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,train_8601
464,34,9,3,0,0,0,0,0,0,1,0,0,0,1,0,train_8602
281,18,4,1,0,0,0,0,0,0,2,0,0,0,2,0,train_8603
166,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8604
608,42,3,2,0,0,0,0,0,0,2,0,0,0,2,0,train_8605
139,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8606
850,52,12,3,0,0,0,0,0,0,2,0,0,0,4,0,train_8607
349,28,2,1,0,0,0,0,0,0,0,0,0,1,2,0,train_8608
258,14,4,1,0,0,0,0,0,0,0,0,0,0,1,0,train_8609
2660,194,27,4,0,0,0,0,0,0,3,1,1,1,15,0,train_8610
230,30,4,3,0,0,0,0,0,0,1,1,0,0,0,0,train_8611
4070,268,35,5,0,0,0,0,0,0,12,0,1,0,22,0,train_8612
434,26,5,1,0,0,0,0,0,0,0,0,0,0,5,0,train_8613
402,30,4,3,0,0,0,0,0,0,0,0,1,0,7,0,train_8614
931,76,7,2,0,0,0,0,0,0,4,0,0,0,6,0,train_8615
1073,82,11,2,0,0,0,0,0,0,3,2,0,0,5,0,train_8616
764,62,18,0,0,0,0,0,0,0,3,0,0,0,2,1,train_8617
605,42,14,1,0,0,0,0,0,0,1,0,0,0,2,1,train_8618
203,12,5,2,0,0,0,0,0,0,0,0,0,0,1,1,train_8619
4067,254,44,5,0,0,0,0,0,0,13,12,0,1,7,1,train_8620
169,14,3,0,0,0,0,0,0,0,1,0,0,0,1,1,train_8621
2750,162,20,9,0,0,0,0,0,0,4,2,2,0,6,1,train_8622
666,52,11,0,0,0,0,0,0,0,2,0,0,0,8,1,train_8623
770,54,13,4,0,0,0,0,0,0,3,4,0,0,1,0,train_8624
201,22,5,1,0,0,0,0,0,0,1,0,0,0,1,1,train_8625
336,32,5,1,0,0,0,0,0,0,2,0,0,0,0,1,train_8626
335,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1,train_8627
398,26,4,4,0,0,0,0,0,0,1,0,0,0,3,1,train_8628
4642,204,14,14,0,0,0,0,0,0,1,1,0,0,20,1,train_8629
1526,102,15,4,0,0,0,0,0,0,5,4,0,0,11,1,train_8630
2340,142,26,2,0,0,0,0,0,0,3,0,0,0,14,1,train_8631
185,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_8632
1310,86,31,2,0,0,0,0,0,0,3,2,1,0,3,0,train_8633
2015,116,14,12,0,0,0,0,0,0,3,5,0,0,15,0,train_8634
18816,820,165,17,0,0,0,0,0,0,49,9,0,0,52,0,train_8635
660,46,12,3,0,0,0,0,0,0,3,1,0,0,4,0,train_8636
1066,76,7,4,0,0,0,0,0,0,2,1,0,0,2,0,train_8637
147,10,1,1,0,0,0,0,0,0,0,0,0,0,3,1,train_8638
398,30,4,3,0,0,0,0,0,0,1,0,0,0,4,1,train_8639
6284,314,58,10,0,0,0,0,1,0,14,2,0,1,25,1,train_8640
4022,298,55,6,0,0,0,0,0,0,19,0,1,1,7,1,train_8641
157,22,3,0,0,0,0,0,0,0,1,0,0,0,0,1,train_8642
552,34,3,4,0,0,0,0,0,0,0,2,0,0,4,0,train_8643
3505,154,27,16,0,0,0,0,0,0,7,0,0,0,22,0,train_8644
2215,126,28,10,0,0,0,0,0,0,12,0,0,0,5,0,train_8645
4742,254,29,23,0,0,0,0,0,0,6,12,0,0,24,0,train_8646
266,20,6,1,0,0,0,0,0,0,2,0,0,0,2,0,train_8647
708,50,9,3,0,0,0,0,0,0,1,1,0,0,2,0,train_8648
